Location Id,phone_number,street_address,street_address_2,city,state,zip_code,zip5,foreign_id,foreign_id_type,inactive,address,Latitude,Longitude,Location Name
3890,8047438166,6441 Iron Bridge Road,,North Chesterfield,VA,23234-5205,23234,40,msg-dentrix_enterprise-DataSource-767,FALSE,"6441 Iron Bridge Road, , North Chesterfield VA23234",37.426723,-77.4937,Virginia Family Dentistry – Ironbridge
3892,8047303400,6353 Mechanicsville Turnpike,,Mechanicsville,VA,23111-4568,23111,60,msg-dentrix_enterprise-DataSource-767,FALSE,"6353 Mechanicsville Turnpike, , Mechanicsville VA23111",37.616077,-77.32117,Virginia Family Dentistry – Mechanicsville
3899,8043791011,14001 Charter Park Drive,,Midlothian,VA,23114-4452,23114,1000375,msg-dentrix_enterprise-DataSource-767,FALSE,"14001 Charter Park Drive, , Midlothian VA23114",37.492098,-77.667941,Virginia Family Dentistry – Midlothian
3903,8049324537,7291 Market Place Dr,,Quinton,VA,23141-2369,23141,1001150,msg-dentrix_enterprise-DataSource-767,FALSE,"7291 Market Place Dr, , Quinton VA23141",37.507935,-77.186977,Virginia Family Dentistry – New Kent
3901,8043647090,8516 Patterson Avenue,,Henrico,VA,23229-6436,23229,1000958,msg-dentrix_enterprise-DataSource-767,FALSE,"8516 Patterson Avenue, , Henrico VA23229",37.59516,-77.564168,Virginia Family Dentistry – Patterson
3895,8045983000,2625 Anderson Highway,,Powhatan,VA,23139-7402,23139,90,msg-dentrix_enterprise-DataSource-767,FALSE,"2625 Anderson Highway, , Powhatan VA23139",37.522994,-77.8283,Virginia Family Dentistry – Powhatan
3902,8043647010,12040 West Broad Street,,Henrico,VA,23233-7689,23233,1001070,msg-dentrix_enterprise-DataSource-767,FALSE,"12040 West Broad Street, , Henrico VA23233",37.65887,-77.629783,Virginia Family Dentistry – Short Pump
3897,8046724900,10212 Staples Mill Road,,Glen Allen,VA,23060-3064,23060,1000205,msg-dentrix_enterprise-DataSource-767,FALSE,"10212 Staples Mill Road, , Glen Allen VA23060",37.658004,-77.525271,Virginia Family Dentistry – Staples Mill
3896,8045264822,4710 Puddledock Rd.,Suite 200,Prince George,VA,23875-1269,23875,100,msg-dentrix_enterprise-DataSource-767,FALSE,"4710 Puddledock Rd., Suite 200, Prince George VA23875",37.248808,-77.368116,Virginia Family Dentistry – Tri-Cities (Colonial Heights)
3891,8043515432,12390 Three Chopt Road,,Richmond,VA,23233-7790,23233,50,msg-dentrix_enterprise-DataSource-767,FALSE,"12390 Three Chopt Road, , Richmond VA23233",37.649176,-77.620789,Virginia Family Dentistry – West End Orthodontic and Pediatric Specialty Center
4267,8001231234,1020 E Vista Way,,Vista,CA,92069,92069,1000019,msg-dentrix_enterprise-DataSource-1077,FALSE,"1020 E Vista Way, , Vista CA92069",33.213012,-117.22934,Vista Community Clinic
4473,8001234567,1020 E Vista Way,,Vista,CA,92069,92069,1000019,msg-dentrix_enterprise-Location-4473,FALSE,"1020 E Vista Way, , Vista CA92069",33.213012,-117.22934,Vista Community Clinic
4685,7605327512,1020 E Vista Way,,Vista,CA,92069,92069,1000019,msg-dentrix_enterprise-DataSource-1235,FALSE,"1020 E Vista Way, , Vista CA92069",33.213012,-117.22934,Vista Community Clinic
3447,3036040034,3140 Village Vista Dr Suite 108,,Erie,CO,80516,80516,1000196,msg-dentrix_enterprise-DataSource-798,TRUE,"3140 Village Vista Dr Suite 108, , Erie CO80516",40.001171,-105.0201,Vista Ridge Dental Care
4253,6193789395,"1235 Vista Way, Ste #C",,Vista,CA,92083,92083,1.30E+13,msg-dentrixascend-DataSource-1070,FALSE,"1235 Vista Way, Ste #C, , Vista CA92083",33.194097,-117.26805,Vistaview Dental Care
3335,6193789395,"1235 Vista Way, Ste #C",,Vista,CA,92083,92083,1.30E+13,msg-dentrixascend-Location-3335,FALSE,"1235 Vista Way, Ste #C, , Vista CA92083",33.194097,-117.26805,Vistaview Dental Care
1457,6193789395,"1235 Vista Way, Ste #C",,Vista,CA,92083,92083,8,msg-opendental-Location-1457,TRUE,"1235 Vista Way, Ste #C, , Vista CA92083",33.194097,-117.26805,Vistaview Dental Care [ARCHIVED]
2143,7868634875,1680 Michigan Avenue,"Suite 700, 224",Miami Beach,FL,33139,33139,1,none-none-DataSource-444,FALSE,"1680 Michigan Avenue, Suite 700, 224, Miami Beach FL33139",25.791667,-80.139174,Vita Babe
3992,2105951019,418 N Loop 1604 W,,San Antonio,TX,78232,78232,343,--DataSource-,FALSE,"418 N Loop 1604 W, , San Antonio TX78232",29.607587,-98.499821,Vital Life Wellness Center
3993,2105951019,2520 Broadway,Suite 100,San Antonio,TX,78215,78215,878,--DataSource-,FALSE,"2520 Broadway, Suite 100, San Antonio TX78215",29.450016,-98.473739,Vital Life Wellness Center (Broadway)
4065,6158851555,2708 Old Elm Hill Pike,,Nashville,TN,37214,37214,1,msg-eaglesoft-DataSource-1025,FALSE,"2708 Old Elm Hill Pike, , Nashville TN37214",36.151391,-86.670086,Vitality Dental
765,2122455688,315 Madison Ave Suite 702,,New York,NY,10017,10017,2,msg-macpractice-Location-765,FALSE,"315 Madison Ave Suite 702, , New York NY10017",40.752555,-73.979272,Vitality Health Medical & Chiropractic
3913,4697502277,301 N Preston Rd,Ste D,Prosper,TX,75078-8878,75078,2,msg-ecw-DataSource-946,FALSE,"301 N Preston Rd, Ste D, Prosper TX75078",33.238295,-96.790133,Vitality Vein Care - Prosper
4008,2126349654,80 Park Ave,Suite 1A,New York,NY,10016,10016,1,msg-opendental-DataSource-993,FALSE,"80 Park Ave, Suite 1A, New York NY10016",40.750171,-73.979399,Vitta Dental
4871,4067278440,2707 16th Ave S,,Great Falls,MT,59405,59405,1,remote_db-dentrix-DataSource-1353,FALSE,"2707 16th Ave S, , Great Falls MT59405",47.488521,-111.2599,Voy Scott E DDS
601,2129399399,706 St. Nicholas Ave,,New York,NY,10031,10031,1,msg-eaglesoft-Location-601,FALSE,"706 St. Nicholas Ave, , New York NY10031",40.824306,-73.944329,W Dental
3969,8087324377,3270 Waialae Ave,,Honolulu,HI,96816,96816,125,msg-denticon-DataSource-983,FALSE,"3270 Waialae Ave, , Honolulu HI96816",21.286757,-157.8063,Wai‘alae Dental Care
1467,8087324377,3270 Waialae Ave,,Honolulu,HI,96816,96816,1,msg-opendental-DataSource-152,TRUE,"3270 Waialae Ave, , Honolulu HI96816",21.286757,-157.8063,Wai‘alae Dental Care
383,5163042196,"186 Stuart Ave, 2",,VALLEY STREAM,NY,11580-1051,11580,2,msg-mdland-Location-383,FALSE,"186 Stuart Ave, 2, , VALLEY STREAM NY11580",40.685958,-73.716459,Waleed Asif
2862,6105435673,1 W. Woodland Avenue,,Springfield,PA,19064,19064,1000693,msg-dentrix_enterprise-DataSource-609,FALSE,"1 W. Woodland Avenue, , Springfield PA19064",39.925009,-75.339717,Walinchus Inc
129,2127422070,80 Wall Street,Suite 615,New York,NY,10005,10005,1,msg-eaglesoft-Institution-23,TRUE,"80 Wall Street, Suite 615, New York NY10005",40.705546,-74.007751,Wall St. Dental
418,6469607504,30 Wall St. Suite 720,,New York,NY,10005,10005,1,remote_db-dentrix-Location-418,FALSE,"30 Wall St. Suite 720, , New York NY10005",40.706956,-74.010207,Wall Street Dental Spa
2786,9259324811,170 Petticoat Lane,,Walnut Creek,CA,945965017,94596,1,msg-opendental-DataSource-660,FALSE,"170 Petticoat Lane, , Walnut Creek CA94596",37.893705,-122.06255,Walnut Creek Dental Studio
4813,8018766556,Warr Dental 1060 E 100 S,Suite 201,Salt Lake City,UT,84102,84102,1,remote_db-dentrix-DataSource-1319,FALSE,"Warr Dental 1060 E 100 S, Suite 201, Salt Lake City UT84102",40.706621,-111.79492,Warr Dental
3132,5867518585,28609 Hoover Rd,,Warren,MI,48093-0000,48093,6.00E+12,msg-dentrixascend-DataSource-760,FALSE,"28609 Hoover Rd, , Warren MI48093",42.504342,-83.007105,Warren Bright Side Dental
4121,2154910502,2210 Shetland Drive,,Warrington,PA,18976,18976,1000808,msg-dentrix_enterprise-DataSource-1032,FALSE,"2210 Shetland Drive, , Warrington PA18976",40.238065,-75.134247,Warrington
4831,4358339300,980 North Main Street,Suite A,Tooele,UT,84074,84074,21,nex,FALSE,"980 North Main Street, Suite A, Tooele UT84074",40.549975,-112.29773,Wasatch Orthodontics and Laser Dentistry
2285,5555555555,"4115 Connecticut Ave NW, Washington, DC 20008",,Washington,DC,20008,20008,8CC6FDB2-4AC3-4F92-9762-891F9BBFD4B3,msg-dolphin-DataSource-482,FALSE,"4115 Connecticut Ave NW, Washington, DC 20008, , Washington DC20008",38.942773,-77.062316,Wash DC
1375,7153732612,16 W. Bayfield Street,,Washburn,WI,54891,54891,1,msg-eaglesoft-DataSource-113,FALSE,"16 W. Bayfield Street, , Washburn WI54891",46.672845,-90.891391,Washburn Family Dentistry
2607,2023631010,5225 Wisconsin Avenue NW,Suite 400,Washington,DC,20015,20015,141424,msg-drchrono-DataSource-617,FALSE,"5225 Wisconsin Avenue NW, Suite 400, Washington DC20015",38.958431,-77.08409,Washington DC
841,4158919773,1719 Powell Street,,San Francisco,CA,94133,94133,1,msg-opendental-Location-841,FALSE,"1719 Powell Street, , San Francisco CA94133",37.800492,-122.41103,Washington Square Park Dental
4722,8775125442,6500 Denton Hwy,,Watatuga,TX,76148,76148,12,none-none-DataSource-1243,FALSE,"6500 Denton Hwy, , Watatuga TX76148",32.86548,-97.262889,Watatuga
236,2029655400,2506 Virginia Ave NW,,Washington,DC,20037,20037,1,--DataSource-,FALSE,"2506 Virginia Ave NW, , Washington DC20037",38.898896,-77.054262,Watergate Dental Associates
4423,2608372138,605 S. Wayne St.,,Waterloo,IN,46793,46793,1,msg-eaglesoft-DataSource-1165,FALSE,"605 S. Wayne St., , Waterloo IN46793",41.426258,-85.020478,Waterloo Family Dentistry
2158,8642266278,512 Reed Rd.,,Anderson,SC,29621,29621,1,msg-eaglesoft-DataSource-449,FALSE,"512 Reed Rd., , Anderson SC29621",34.543867,-82.632354,Waters Family Dentistry
3943,7049518300,175 Cross Center Drive,,Denver,NC,28037,28037,1,msg-opendental-DataSource-940,FALSE,"175 Cross Center Drive, , Denver NC28037",35.443441,-80.996914,Waterside Dental Care
3508,8325956500,9825 South Mason Suite 120,,Richmond,TX,77406,77406,1000259,msg-dentrix_enterprise-DataSource-798,TRUE,"9825 South Mason Suite 120, , Richmond TX77406",29.659309,-95.734623,Waterside Dental Care
3574,8325956500,9825 South Mason Suite 120,,Richmond,TX,77406,77406,442,msg-denticon-DataSource-771,FALSE,"9825 South Mason Suite 120, , Richmond TX77406",29.659309,-95.734623,Waterside Dental Care
1009,6088495085,5939 WI-113,,Waunakee,WI,53597,53597,1,msg-eaglesoft-Location-1009,FALSE,"5939 WI-113, , Waunakee WI53597",43.181547,-89.412822,Waunakee Family Dentistry (test location)
1936,9736948625,95 Packanack Lake Road,,Wayne,NJ,7470,7470,1,msg-practiceworks-DataSource-366,FALSE,"95 Packanack Lake Road, , Wayne NJ7470",40.932802,-74.271516,Wayne Dental Arts
2899,9169620577,7916 Pebble Beach Drive,Suite 105,Citrus Heights,CA,95610,95610,61D00366-EF59-46CC-A408-7D8422FA8B56,msg-dolphin-DataSource-686,FALSE,"7916 Pebble Beach Drive, Suite 105, Citrus Heights CA95610",38.667551,-121.27061,Weideman Orthodontics
2906,9169620577,7916 Pebble Beach Dr,Suite 101,Citrus Heights,CA,95610,95610,1,msg-curve2-DataSource-683,FALSE,"7916 Pebble Beach Dr, Suite 101, Citrus Heights CA95610",38.667551,-121.27061,Weideman Pediatric Dentistry & Orthodontics
1946,8478508185,919 North Plum Grove Road Suite A,Suite A,Schaumburg,IL,60173,60173,2,msg-ecw-DataSource-368,FALSE,"919 North Plum Grove Road Suite A, Suite A, Schaumburg IL60173",42.045545,-88.057211,WellessenceMD
1210,4697892595,6155 Sports Village Rd #100,,Frisco,TX,75034,75034,272985,msg-drchrono-DataSource-60,FALSE,"6155 Sports Village Rd #100, , Frisco TX75034",33.161091,-96.829911,Wellhealth Studio - Frisco
4034,8592776149,401 Lewis Hargett Circle,Suite 230,Lexington,KY,40503,40503,1.30E+13,msg-dentrixascend-DataSource-1018,FALSE,"401 Lewis Hargett Circle, Suite 230, Lexington KY40503",37.996193,-84.534068,Wellington Family Dentistry
2792,2013992711,140 Broadway,Suite 4657,New York,NY,10005,10005,32,--DataSource-,FALSE,"140 Broadway, Suite 4657, New York NY10005",40.708704,-74.010402,Wellness Road Psychology
4743,9132677864,501 Main Street,,Wellsville,KS,66092,66092,1,remote_db-dentrix-DataSource-1273,FALSE,"501 Main Street, , Wellsville KS66092",38.719129,-95.081696,Wellsville Family Dental
270,2122462398,240 Central Park S #2i,,New York,NY,10019,10019,1,msg-ezdental-Institution-103,FALSE,"240 Central Park S #2i, , New York NY10019",40.767629,-73.981253,Wendy Mayer D.D.S.
366,9086474441,"5 Mountain Blvd., Unit No. 1",,Warren,NJ,7059,7059,1,msg-practiceworks-Location-366,FALSE,"5 Mountain Blvd., Unit No. 1, , Warren NJ7059",40.618897,-74.491175,Wendy Sanger DMD
4802,9034552942,5204 Wesley St,,Greenville,TX,75402,75402,1,msg-opendental-DataSource-1318,FALSE,"5204 Wesley St, , Greenville TX75402",33.117049,-96.109945,Wesley Dental
1505,5088672777,9 West Main St.,,W. Brookfield,MA,01585-2823,1585,13,msg-opendental-DataSource-175,FALSE,"9 West Main St., , W. Brookfield MA01585",42.234974,-72.14319,West Brookfield - Dental
1241,5085898270,9 West Main St.,,West Brookfield,MA,1585,1585,e6d95c59-2104-45c2-9bec-63f9b80bd8a1,msg-cloud9-DataSource-84,FALSE,"9 West Main St., , West Brookfield MA1585",42.234974,-72.14319,West Brookfield - Ortho
1484,5152244867,1701 22nd St,Ste 101,West Des Moines,IA,50266,50266,1,msg-eaglesoft-DataSource-163,FALSE,"1701 22nd St, Ste 101, West Des Moines IA50266",41.598328,-93.735386,West Des Moines Dental Center
1244,7808338600,11502 Westgate Drive 106,,Grande Prairie,AB,,,1,msg-curve2-DataSource-69,FALSE,"11502 Westgate Drive 106, , Grande Prairie AB",33.783578,-88.664183,West Grande Prairie Dental
4104,6108699727,"900 W Baltimore Pk, Suite 203",,West Grove,PA,19390,19390,110,msg-dentrix_enterprise-DataSource-1032,FALSE,"900 W Baltimore Pk, Suite 203, , West Grove PA19390",39.823423,-75.886511,West Grove
4105,2153831376,"5629 Vine St, C-9",,Philadelphia,PA,19139,19139,1000038,msg-dentrix_enterprise-DataSource-1032,FALSE,"5629 Vine St, C-9, , Philadelphia PA19139",39.965813,-75.232307,West Philadelphia
3511,2812888900,3100 FM 2920,,Spring,TX,77388,77388,1000262,msg-dentrix_enterprise-DataSource-798,TRUE,"3100 FM 2920, , Spring TX77388",30.070797,-95.468247,West Spring Dental Care
3576,2812888900,3100 FM 2920,,Spring,TX,77388,77388,444,msg-denticon-DataSource-771,FALSE,"3100 FM 2920, , Spring TX77388",30.070797,-95.468247,West Spring Dental Care
3387,6233769400,20359 N. 59th Ave. Suite 101,,Glendale,AZ,85308,85308,1000135,msg-dentrix_enterprise-DataSource-798,FALSE,"20359 N. 59th Ave. Suite 101, , Glendale AZ85308",33.671613,-112.18557,West Valley Family Dental
3948,2127174867,2 Overhill Road,Suite 230,New York,NY,10583,10583,Advanced MD,--DataSource-,FALSE,"2 Overhill Road, Suite 230, New York NY10583",40.988333,-73.807116,Westchester - Scarsdale
177,9145008322,1853 Central Park Ave,Suite LD,Yonkers,NY,10710,10710,1,msg-curve2-Institution-57,FALSE,"1853 Central Park Ave, Suite LD, Yonkers NY10710",40.964049,-73.841284,Westchester Family Dentistry
2109,8475777171,2900 W Euclid Ave,,Arlington Heights,IL,60005,60005,1,msg-opendental-DataSource-416,FALSE,"2900 W Euclid Ave, , Arlington Heights IL60005",42.088567,-88.014756,Westgate Dental Care
2759,7083838851,1126 Westgate Ave,,Oak Park,IL,60301-1008,60301,46,msg-opendental-DataSource-650,FALSE,"1126 Westgate Ave, , Oak Park IL60301",41.88808,-87.803309,Westgate Implant & Oral Surgery Center
3513,9726623111,3012 E. Hebron Pkwy Suite 108,,Carrollton,TX,75010,75010,1000264,msg-dentrix_enterprise-DataSource-798,FALSE,"3012 E. Hebron Pkwy Suite 108, , Carrollton TX75010",33.025313,-96.854925,Westgrove Dental Care
4725,8775125442,10420 Westheimer Rd,,Houston,TX,77042,77042,15,none-none-DataSource-1243,FALSE,"10420 Westheimer Rd, , Houston TX77042",29.737506,-95.559618,Westheimer
459,5127320022,5656 Bee Cave Rd b104,,West Lake Hills,TX,78746,78746,5,msg-opendental-Location-459,FALSE,"5656 Bee Cave Rd b104, , West Lake Hills TX78746",30.294976,-97.824434,Westlake Pediatric Dentistry
2073,5127320022,5656 Bee Cave Road,Suite  B104,Austin,TX,78746,78746,7981eb86-af13-43b0-a640-2f0f0a8a7f8c,msg-cloud9-DataSource-364,TRUE,"5656 Bee Cave Road, Suite  B104, Austin TX78746",30.294976,-97.824434,Westlake Pediatrics and Orthodontics Ortho
2075,7203905947,7970 Sheridan Blvd.,300A,Westminster,CO,80003,80003,1,msg-curve2-DataSource-394,FALSE,"7970 Sheridan Blvd., 300A, Westminster CO80003",39.840568,-105.05285,Westminster Dental Care
4392,9544368036,1040 Weston Rd,Ste 215,Weston,FL,33326,33326,2,msg-ecw-DataSource-1163,FALSE,"1040 Weston Rd, Ste 215, Weston FL33326",26.106411,-80.363248,Weston-Yaneth Trujillo MD PA
451,7032410678,5730 Washington Boulevard,,Arlington,VA,22205,22205,1,remote_db-dentrix-Location-451,FALSE,"5730 Washington Boulevard, , Arlington VA22205",38.882935,-77.136736,Westover Dentistry
3358,2102671589,1927 Rogers RD,,San Antonio,TX,78251-4614,78251,35,msg-ecw-DataSource-837,TRUE,"1927 Rogers RD, , San Antonio TX78251",29.452526,-98.683848,Westover Hills Surgery Center
4688,2032548008,489 Post Road East,,Westport,CT,6880,6880,1,remote_db-dentrix-DataSource-1236,FALSE,"489 Post Road East, , Westport CT6880",41.140249,-73.348649,Westport Family Dentistry
2548,3108076564,"1990 Westwood Blvd, Unit #250",,Los Angeles,CA,90025,90025,1.30E+13,msg-dentrixascend-Location-2548,FALSE,"1990 Westwood Blvd, Unit #250, , Los Angeles CA90025",34.046914,-118.43414,Westview Dental Care
4254,3108076564,"1990 Westwood Blvd, Unit #250",,Los Angeles,CA,90025,90025,1.30E+13,msg-dentrixascend-DataSource-1070,FALSE,"1990 Westwood Blvd, Unit #250, , Los Angeles CA90025",34.046914,-118.43414,Westview Dental Care
1461,3108076564,"1990 Westwood Blvd, Unit #250",,Los Angeles,CA,90025,90025,10,msg-opendental-Location-1461,TRUE,"1990 Westwood Blvd, Unit #250, , Los Angeles CA90025",34.046914,-118.43414,Westview Dental Care [ARCHIVED]
2762,6309044444,5060 Ace Ln.,,Naperville,IL,60564-8171,60564,52,msg-opendental-DataSource-650,FALSE,"5060 Ace Ln., , Naperville IL60564",41.67899,-88.205221,Wheatland Dental Care
222,8324032817,"19077 Champion Forest Dr., Suite A",,Spring,TX,77379,77379,2,msg-curve2-Institution-75,FALSE,"19077 Champion Forest Dr., Suite A, , Spring TX77379",30.035513,-95.56028,Wheeler Pediatric Dentistry - Gleannloch Farms
207,2816819880,"6707 Sterling Ridge Dr., Suite F",,The Woodlands,TX,77382,77382,1,msg-curve2-Institution-75,FALSE,"6707 Sterling Ridge Dr., Suite F, , The Woodlands TX77382",30.195586,-95.575275,Wheeler Pediatric Dentistry - The Woodlands
1211,5187853911,250 Delaware Ave. (Ste 201),,Delmar,NY,12054,12054,3,msg-eaglesoft-DataSource-64,FALSE,"250 Delaware Ave. (Ste 201), , Delmar NY12054",42.626155,-73.820538,Where Smiles Grow Delmar
1209,5187853911,9 Century Hill Drive,,Latham,NY,12110,12110,2,msg-eaglesoft-DataSource-64,FALSE,"9 Century Hill Drive, , Latham NY12110",42.771993,-73.756647,Where Smiles Grow Latham
2847,9104594181,200 US-17 N,,Holly Ridge,NC,28445,28445,127,msg-denticon-DataSource-240,FALSE,"200 US-17 N, , Holly Ridge NC28445",34.496178,-77.553366,White Dental @ Riccobene Associates
1406,9103298191,200 US-17 N,,Holly Ridge,NC,28445,28445,27,msg-eaglesoft-Location-1406,FALSE,"200 US-17 N, , Holly Ridge NC28445",34.496178,-77.553366,White Dental @ Riccobene Associates [ARCHIVED]
1063,7736094483,1414 W. Chicago Ave,,Chicago,IL,60642,60642,1,msg-opendental-Location-1063,FALSE,"1414 W. Chicago Ave, , Chicago IL60642",41.896383,-87.663062,White Dental Studio
911,2143219191,8940 Garland Road Suite 100,,Dallas,TX,75218,75218,8,remote_db-dentrix-DataSource-1147,FALSE,"8940 Garland Road Suite 100, , Dallas TX75218",32.826816,-96.709989,White Rock Dental Group
2122,4022755644,1111 N 102nd Ct # 214,,Omaha,NE,68114,68114,9.00E+12,msg-dentrixascend-DataSource-425,FALSE,"1111 N 102nd Ct # 214, , Omaha NE68114",41.269598,-96.072665,Whitten Dentistry & Spa
4094,5629462838,13431 Telegraph Rd,,Whittier,CA,90605,90605,1,remote_db-dentrix-DataSource-1049,FALSE,"13431 Telegraph Rd, , Whittier CA90605",33.939496,-118.04525,Whittier Dental Clinic
4706,2108077313,24815 US HWY 281 N,Suite 108,San Antonio,TX,78258,78258,1,remote_db-dentrix-DataSource-1252,FALSE,"24815 US HWY 281 N, Suite 108, San Antonio TX78258",29.673741,-98.453494,Wilderness Oak Family Dentistry - 281
4705,2102980800,20711 Wilderness Oak Suite,Suite 104,San Antonio,TX,78258,78258,1,msg-eaglesoft-DataSource-1227,FALSE,"20711 Wilderness Oak Suite, Suite 104, San Antonio TX78258",29.63522,-98.516282,Wilderness Oak Family Dentistry - Blanco
